filename,r,sample_time,shannon,simpson
clustered_9,1,300,0.87875,0.52608
clustered_9,1,400,0.87444,0.45994
clustered_9,1,500,0.87601,0.54082
clustered_9,1,600,0.66156,0.46875
clustered_9,2,0,1.28687,0.64889
clustered_9,2,100,1.2495,0.648
clustered_9,2,200,1.09276,0.59734
clustered_9,2,300,0.8659,0.45868
clustered_9,2,400,0.76123,0.39737
clustered_9,2,500,1.02656,0.57373
clustered_9,2,600,0.50845,0.32699
clustered_9,3,0,1.29658,0.67776
clustered_9,3,100,1.17133,0.60901
clustered_9,3,200,1.20055,0.62193
clustered_9,3,300,0.8242,0.41507
clustered_9,3,400,0.72988,0.39126
clustered_9,3,500,1.06579,0.57771
clustered_9,3,600,0.39688,0.23442
clustered_9,4,0,1.45395,0.71181
clustered_9,4,100,1.16724,0.59912
clustered_9,4,200,1.22915,0.63234
clustered_9,4,300,0.83354,0.3965
clustered_9,4,400,0.78596,0.42071
clustered_9,4,500,1.00839,0.53635
clustered_9,4,600,0.38721,0.22684
clustered_9,5,0,1.4876,0.73469
clustered_9,5,100,1.20987,0.60756
clustered_9,5,200,1.23022,0.62904
clustered_9,5,300,0.78994,0.36936
clustered_9,5,400,0.83878,0.43491
clustered_9,5,500,0.93426,0.4953
clustered_9,5,600,0.36494,0.19154
random_1,1,0,1.53766,0.76817
random_1,1,100,0.86091,0.40666
random_1,1,200,0.44711,0.2288
random_1,1,300,0.86454,0.49227
random_1,1,400,0.69315,0.5
random_1,1,500,1.00125,0.5544
random_1,1,600,0.69142,0.49827
random_1,2,0,1.3988,0.67708
random_1,2,100,0.78267,0.39257
random_1,2,200,0.38623,0.18551
random_1,2,300,1.0656,0.5796
random_1,2,400,0.99084,0.60444
random_1,2,500,0.91752,0.51082
random_1,2,600,0.84874,0.543
random_1,3,0,1.46379,0.67408
random_1,3,100,0.70912,0.35559
random_1,3,200,0.38384,0.18782
random_1,3,300,1.11657,0.58032
random_1,3,400,1.14146,0.6302
random_1,3,500,0.84225,0.46252
random_1,3,600,0.80999,0.51698
random_1,4,0,1.47161,0.67161
random_1,4,100,0.7778,0.40578
random_1,4,200,0.34092,0.15494
random_1,4,300,1.13369,0.59114
random_1,4,400,1.23996,0.67775
random_1,4,500,0.82439,0.45494
random_1,4,600,0.7583,0.49442
random_1,5,0,1.49994,0.68029
random_1,5,100,0.77369,0.40522
random_1,5,200,0.4166,0.18367
random_1,5,300,1.09126,0.58094
random_1,5,400,1.31622,0.68898
random_1,5,500,0.87194,0.48451
random_1,5,600,0.81455,0.50637
random_10,1,0,1.53766,0.76817
random_10,1,100,0.65924,0.33091
random_10,1,200,1.01079,0.52447
random_10,1,300,1.55958,0.78125
random_10,1,400,1.21294,0.68182
random_10,1,500,0.67791,0.38062
random_10,1,600,0.63295,0.30399
random_10,2,0,1.3988,0.67708
random_10,2,100,0.74687,0.35604
random_10,2,200,1.00784,0.53544
random_10,2,300,1.45533,0.72656
random_10,2,400,1.19492,0.66278
random_10,2,500,0.59686,0.29243
random_10,2,600,0.62756,0.32815
random_10,3,0,1.46379,0.67408
random_10,3,100,0.63294,0.29811
random_10,3,200,1.14299,0.57693
random_10,3,300,1.47722,0.75
random_10,3,400,1.08815,0.61824
random_10,3,500,0.61473,0.30691
random_10,3,600,0.55602,0.28505
random_10,4,0,1.47161,0.67161
random_10,4,100,0.66444,0.31924
random_10,4,200,1.13412,0.57955
random_10,4,300,1.62028,0.75971
random_10,4,400,1.15719,0.64273
random_10,4,500,0.61988,0.31318
random_10,4,600,0.58946,0.30558
random_10,5,0,1.49994,0.68029
random_10,5,100,0.7211,0.34119
random_10,5,200,1.13848,0.58208
random_10,5,300,1.62907,0.74768
random_10,5,400,1.147,0.64552
random_10,5,500,0.6001,0.29662
random_10,5,600,0.65708,0.34534
random_11,1,0,1.53766,0.76817
random_11,1,100,0.25732,0.13265
random_11,1,200,1.19548,0.56444
random_11,1,300,0.88557,0.44628
random_11,1,400,0.91646,0.56198
random_11,1,500,0.79912,0.48795
random_11,1,600,1.0723,0.6077
random_11,2,0,1.3988,0.67708
random_11,2,100,0.7306,0.35467
random_11,2,200,1.29159,0.63265
random_11,2,300,0.72605,0.33333
random_11,2,400,1.02073,0.62087
random_11,2,500,0.82105,0.51602
random_11,2,600,1.04102,0.59049
random_11,3,0,1.46379,0.67408
random_11,3,100,0.68078,0.32907
random_11,3,200,1.17335,0.58706
random_11,3,300,1.05402,0.49756
random_11,3,400,1.20898,0.66602
random_11,3,500,0.83961,0.5295
random_11,3,600,1.08256,0.60041
random_11,4,0,1.47161,0.67161
random_11,4,100,0.66041,0.31368
random_11,4,200,1.14631,0.55546
random_11,4,300,1.19415,0.53402
random_11,4,400,1.16299,0.64545
random_11,4,500,0.84636,0.53493
random_11,4,600,1.01745,0.57074
random_11,5,0,1.49994,0.68029
random_11,5,100,0.71599,0.34434
random_11,5,200,1.14898,0.5586
random_11,5,300,1.33427,0.58734
random_11,5,400,1.19781,0.65307
random_11,5,500,0.84154,0.53579
random_11,5,600,1.00798,0.57255
random_12,1,0,1.53766,0.76817
random_12,1,100,0.33259,0.18549
random_12,1,200,0.57792,0.38927
random_12,1,300,1.16498,0.5825
random_12,1,400,1.14795,0.61467
random_12,1,500,0.89972,0.52569
random_12,1,600,0.72325,0.43403
random_12,2,0,1.3988,0.67708
random_12,2,100,0.47836,0.26582
random_12,2,200,0.96149,0.54141
random_12,2,300,1.25903,0.57812
random_12,2,400,1.10185,0.6058
random_12,2,500,0.89042,0.52552
random_12,2,600,0.94933,0.57483
random_12,3,0,1.46379,0.67408
random_12,3,100,0.46845,0.24738
random_12,3,200,1.0164,0.56944
random_12,3,300,1.33414,0.62223
random_12,3,400,1.09835,0.60285
random_12,3,500,0.87045,0.51576
random_12,3,600,0.93268,0.57125
random_12,4,0,1.47161,0.67161
random_12,4,100,0.66574,0.32634
random_12,4,200,0.99866,0.5515
random_12,4,300,1.38244,0.64676
random_12,4,400,1.06743,0.59105
random_12,4,500,0.91851,0.53474
random_12,4,600,0.92921,0.55254
random_12,5,0,1.49994,0.68029
random_12,5,100,0.63161,0.31014
random_12,5,200,1.05233,0.5739
random_12,5,300,1.35857,0.6458
random_12,5,400,1.08179,0.59091
random_12,5,500,0.87913,0.52437
random_12,5,600,0.90482,0.52913
random_13,1,0,1.53766,0.76817
random_13,1,100,0.67791,0.38062
random_13,1,200,0.89137,0.51605
random_13,1,300,0.0,0.0
random_13,1,400,0.46801,0.29235
random_13,1,500,1.03046,0.62545
random_13,1,600,0.93452,0.51504
random_13,2,0,1.3988,0.67708
random_13,2,100,0.79558,0.38832
random_13,2,200,0.90085,0.47837
random_13,2,300,0.63651,0.44444
random_13,2,400,0.70093,0.3796
random_13,2,500,1.1425,0.64369
random_13,2,600,0.90106,0.50445
random_13,3,0,1.46379,0.67408
random_13,3,100,0.86146,0.43599
random_13,3,200,0.96681,0.49361
random_13,3,300,0.88769,0.54167
random_13,3,400,0.83361,0.43845
random_13,3,500,1.05652,0.6082
random_13,3,600,0.88931,0.49446
random_13,4,0,1.47161,0.67161
random_13,4,100,0.88327,0.45311
random_13,4,200,1.09567,0.54774
random_13,4,300,1.244,0.65385
random_13,4,400,0.80614,0.41232
random_13,4,500,1.00436,0.59203
random_13,4,600,0.88163,0.49974
random_13,5,0,1.49994,0.68029
random_13,5,100,0.84064,0.43844
random_13,5,200,1.09931,0.53917
random_13,5,300,1.13936,0.6
random_13,5,400,0.79043,0.40799
random_13,5,500,1.01699,0.59389
random_13,5,600,0.91919,0.52265
random_14,1,0,1.53766,0.76817
random_14,1,100,0.94828,0.55012
random_14,1,200,0.95038,0.55945
random_14,1,300,0.81678,0.53032
random_14,1,400,0.84186,0.54064
random_14,1,500,0.91363,0.54362
random_14,1,600,1.08058,0.61708
random_14,2,0,1.3988,0.67708
random_14,2,100,1.00231,0.56528
random_14,2,200,0.9666,0.55162
random_14,2,300,0.94343,0.55245
random_14,2,400,0.87618,0.53649
random_14,2,500,0.96957,0.56141
random_14,2,600,1.09861,0.62825
random_14,3,0,1.46379,0.67408
random_14,3,100,1.04328,0.55568
random_14,3,200,0.94987,0.54541
random_14,3,300,1.00575,0.57105
random_14,3,400,0.83325,0.50105
random_14,3,500,0.98702,0.56896
random_14,3,600,1.02228,0.59846
random_14,4,0,1.47161,0.67161
random_14,4,100,1.08607,0.56303
random_14,4,200,0.89005,0.52976
random_14,4,300,1.11923,0.59667
random_14,4,400,0.83377,0.50299
random_14,4,500,0.99711,0.56614
random_14,4,600,1.00526,0.59641
random_14,5,0,1.49994,0.68029
random_14,5,100,1.11874,0.56524
random_14,5,200,0.91529,0.5391
random_14,5,300,1.18194,0.61085
random_14,5,400,0.82969,0.50374
random_14,5,500,1.03904,0.56794
random_14,5,600,1.05875,0.61471
random_15,1,0,1.53766,0.76817
random_15,1,100,0.73017,0.36673
random_15,1,200,0.94554,0.55819
random_15,1,300,0.63254,0.27737
random_15,1,400,0.62794,0.43622
random_15,1,500,0.88959,0.55899
random_15,1,600,0.8537,0.51353
random_15,2,0,1.3988,0.67708
random_15,2,100,1.04534,0.55306
random_15,2,200,1.06643,0.5877
random_15,2,300,0.77868,0.40791
random_15,2,400,0.78443,0.46828
random_15,2,500,0.89541,0.54877
random_15,2,600,0.79512,0.48542
random_15,3,0,1.46379,0.67408
random_15,3,100,1.08408,0.55212
random_15,3,200,1.13934,0.61468
random_15,3,300,0.74661,0.36156
random_15,3,400,0.87501,0.52031
random_15,3,500,0.82037,0.52701
random_15,3,600,0.78612,0.47799
random_15,4,0,1.47161,0.67161
random_15,4,100,1.05913,0.53204
random_15,4,200,1.12236,0.60598
random_15,4,300,0.76424,0.36161
random_15,4,400,0.97033,0.55623
random_15,4,500,0.79922,0.52152
random_15,4,600,0.79022,0.47206
random_15,5,0,1.49994,0.68029
random_15,5,100,1.1044,0.54174
random_15,5,200,1.12534,0.60842
random_15,5,300,0.68358,0.32002
random_15,5,400,0.96071,0.56244
random_15,5,500,0.81187,0.52506
random_15,5,600,0.79636,0.47198
random_16,1,0,1.53766,0.76817
random_16,1,100,0.80806,0.5034
random_16,1,200,0.31449,0.17234
random_16,1,300,1.6308,0.77551
random_16,1,400,1.06185,0.60764
random_16,1,500,0.72763,0.44709
random_16,1,600,0.99092,0.60526
random_16,2,0,1.3988,0.67708
random_16,2,100,0.86188,0.4698
random_16,2,200,0.58789,0.29128
random_16,2,300,1.84249,0.82206
random_16,2,400,0.92224,0.5542
random_16,2,500,1.13926,0.59501
random_16,2,600,1.04057,0.605
random_16,3,0,1.46379,0.67408
random_16,3,100,0.77097,0.41031
random_16,3,200,0.53582,0.2793
random_16,3,300,1.70826,0.78744
random_16,3,400,1.02203,0.59157
random_16,3,500,1.07942,0.56366
random_16,3,600,1.07196,0.61627
random_16,4,0,1.47161,0.67161
random_16,4,100,0.76279,0.37628
random_16,4,200,0.6303,0.313
random_16,4,300,1.69004,0.76754
random_16,4,400,1.01651,0.58846
random_16,4,500,1.02429,0.54799
random_16,4,600,1.06381,0.60513
random_16,5,0,1.49994,0.68029
random_16,5,100,0.7722,0.3848
random_16,5,200,0.54121,0.26177
random_16,5,300,1.59107,0.74178
random_16,5,400,1.03902,0.5887
random_16,5,500,1.04601,0.56676
random_16,5,600,1.02512,0.5924
random_17,1,0,1.53766,0.76817
random_17,1,100,0.62353,0.30202
random_17,1,200,0.32508,0.18
random_17,1,300,0.28684,0.15278
random_17,1,400,0.48698,0.24251
random_17,1,500,0.589,0.39952
random_17,1,600,0.93477,0.57851
random_17,2,0,1.3988,0.67708
random_17,2,100,0.73678,0.36373
random_17,2,200,0.45036,0.22818
random_17,2,300,0.3446,0.15625
random_17,2,400,0.57009,0.29793
random_17,2,500,0.79049,0.47906
random_17,2,600,0.88319,0.55564
random_17,3,0,1.46379,0.67408
random_17,3,100,0.68274,0.32115
random_17,3,200,0.46658,0.2364
random_17,3,300,0.34429,0.14533
random_17,3,400,0.56414,0.29313
random_17,3,500,0.76009,0.48164
random_17,3,600,0.85711,0.53268
random_17,4,0,1.47161,0.67161
random_17,4,100,0.64131,0.29905
random_17,4,200,0.46147,0.22481
random_17,4,300,0.39349,0.15764
random_17,4,400,0.58448,0.29853
random_17,4,500,0.82853,0.50493
random_17,4,600,0.90863,0.54741
random_17,5,0,1.49994,0.68029
random_17,5,100,0.62354,0.28594
random_17,5,200,0.39727,0.18854
random_17,5,300,0.31903,0.12196
random_17,5,400,0.6022,0.31652
random_17,5,500,0.79949,0.49814
random_17,5,600,0.94795,0.55527
random_18,1,0,1.53766,0.76817
random_18,1,100,1.12057,0.545
random_18,1,200,1.10319,0.64023
random_18,1,300,0.69758,0.40237
random_18,1,400,1.25909,0.67078
random_18,1,500,1.03308,0.60225
random_18,1,600,1.13693,0.59435
random_18,2,0,1.3988,0.67708
random_18,2,100,0.78991,0.36668
random_18,2,200,1.1071,0.61925
random_18,2,300,0.92984,0.52771
random_18,2,400,1.28136,0.6774
random_18,2,500,1.062,0.61106
random_18,2,600,0.90702,0.48613
random_18,3,0,1.46379,0.67408
random_18,3,100,0.65759,0.2992
random_18,3,200,1.0587,0.59645
random_18,3,300,0.92085,0.5343
random_18,3,400,1.27223,0.67621
random_18,3,500,1.09952,0.60712
random_18,3,600,0.84155,0.45248
random_18,4,0,1.47161,0.67161
random_18,4,100,0.76148,0.37744
random_18,4,200,1.04156,0.58883
random_18,4,300,0.91791,0.541
random_18,4,400,1.28263,0.68669
random_18,4,500,1.12131,0.60853
random_18,4,600,0.83153,0.45168
random_18,5,0,1.49994,0.68029
random_18,5,100,0.823,0.41682
random_18,5,200,1.0097,0.57618
random_18,5,300,0.91132,0.54409
random_18,5,400,1.29692,0.69263
random_18,5,500,1.13092,0.6162
random_18,5,600,0.84633,0.45944
random_19,1,0,1.53766,0.76817
random_19,1,100,0.69154,0.34286
random_19,1,200,0.25732,0.13265
random_19,1,300,1.14906,0.61728
random_19,1,400,0.63304,0.34903
random_19,1,500,0.34883,0.19753
random_19,1,600,0.92897,0.56871
random_19,2,0,1.3988,0.67708
random_19,2,100,0.59696,0.28196
random_19,2,200,0.3446,0.15625
random_19,2,300,1.08317,0.54848
random_19,2,400,0.67845,0.37038
random_19,2,500,1.21031,0.63018
random_19,2,600,1.10249,0.62014
random_19,3,0,1.46379,0.67408
random_19,3,100,0.58096,0.26672
random_19,3,200,0.50034,0.25416
random_19,3,300,1.31133,0.65625
random_19,3,400,0.66601,0.36407
random_19,3,500,1.32831,0.66975
random_19,3,600,1.09049,0.62588
random_19,4,0,1.47161,0.67161
random_19,4,100,0.62905,0.29552
random_19,4,200,0.69433,0.36924
random_19,4,300,1.41285,0.6848
random_19,4,400,0.72715,0.3832
random_19,4,500,1.31542,0.66366
random_19,4,600,1.12971,0.62573
random_19,5,0,1.49994,0.68029
random_19,5,100,0.67157,0.33274
random_19,5,200,0.80131,0.41033
random_19,5,300,1.39051,0.68882
random_19,5,400,0.74544,0.39931
random_19,5,500,1.42921,0.73074
random_19,5,600,1.12058,0.62556
random_2,1,0,1.53766,0.76817
random_2,1,100,0.54559,0.35986
random_2,1,200,-0.0,0.0
random_2,1,300,1.06226,0.49703
random_2,1,400,1.35178,0.73469
random_2,1,500,1.02114,0.58929
random_2,1,600,0.86346,0.53894
random_2,2,0,1.3988,0.67708
random_2,2,100,0.72924,0.41493
random_2,2,200,0.52964,0.2784
random_2,2,300,0.97177,0.4352
random_2,2,400,1.28317,0.69896
random_2,2,500,0.87436,0.50517
random_2,2,600,0.91608,0.55739
random_2,3,0,1.46379,0.67408
random_2,3,100,0.71296,0.38223
random_2,3,200,0.59794,0.29905
random_2,3,300,0.97804,0.43716
random_2,3,400,1.20026,0.66939
random_2,3,500,0.86973,0.47265
random_2,3,600,0.85434,0.53675
random_2,4,0,1.47161,0.67161
random_2,4,100,0.69948,0.34171
random_2,4,200,0.79205,0.35498
random_2,4,300,0.96076,0.43503
random_2,4,400,1.08676,0.61238
random_2,4,500,0.77135,0.40435
random_2,4,600,0.86074,0.54014
random_2,5,0,1.49994,0.68029
random_2,5,100,0.64297,0.306
random_2,5,200,0.75621,0.33232
random_2,5,300,0.91784,0.41669
random_2,5,400,1.17057,0.64421
random_2,5,500,0.79409,0.41938
random_2,5,600,0.84274,0.5348
random_20,1,0,1.53766,0.76817
random_20,1,100,0.82256,0.43388
random_20,1,200,0.76419,0.4728
random_20,1,300,0.93138,0.55215
random_20,1,400,1.19694,0.62755
random_20,1,500,1.2782,0.63248
random_20,1,600,-0.0,0.0
random_20,2,0,1.3988,0.67708
random_20,2,100,0.975,0.49043
random_20,2,200,0.86631,0.49357
random_20,2,300,1.02115,0.56615
random_20,2,400,1.37111,0.67753
random_20,2,500,1.36235,0.68943
random_20,2,600,0.57273,0.31847
random_20,3,0,1.46379,0.67408
random_20,3,100,0.84106,0.43935
random_20,3,200,0.86101,0.49299
random_20,3,300,0.93678,0.5158
random_20,3,400,1.23216,0.63044
random_20,3,500,1.32813,0.66996
random_20,3,600,0.71063,0.38397
random_20,4,0,1.47161,0.67161
random_20,4,100,0.86542,0.46278
random_20,4,200,0.81669,0.47462
random_20,4,300,0.91851,0.49121
random_20,4,400,1.24563,0.62644
random_20,4,500,1.35053,0.68026
random_20,4,600,0.79819,0.42782
random_20,5,0,1.49994,0.68029
random_20,5,100,0.86955,0.44872
random_20,5,200,0.76426,0.44502
random_20,5,300,0.91284,0.48187
random_20,5,400,1.24872,0.62983
random_20,5,500,1.38065,0.6955
random_20,5,600,0.85369,0.44837
random_3,1,0,1.53766,0.76817
random_3,1,100,0.27877,0.1472
random_3,1,200,0.6655,0.47261
random_3,1,300,0.90053,0.52403
random_3,1,400,1.31078,0.71605
random_3,1,500,1.05938,0.55903
random_3,1,600,1.08307,0.65672
random_3,2,0,1.3988,0.67708
random_3,2,100,0.44974,0.20166
random_3,2,200,0.81917,0.51201
random_3,2,300,1.05955,0.53898
random_3,2,400,1.41965,0.71939
random_3,2,500,1.13529,0.62646
random_3,2,600,1.13518,0.66567
random_3,3,0,1.46379,0.67408
random_3,3,100,0.60325,0.29156
random_3,3,200,0.82721,0.52721
random_3,3,300,1.07263,0.53887
random_3,3,400,1.42569,0.72795
random_3,3,500,1.18518,0.65292
random_3,3,600,1.23948,0.69322
random_3,4,0,1.47161,0.67161
random_3,4,100,0.63376,0.32692
random_3,4,200,0.83212,0.52734
random_3,4,300,1.07067,0.54407
random_3,4,400,1.37797,0.70346
random_3,4,500,1.1106,0.61908
random_3,4,600,1.23413,0.68933
random_3,5,0,1.49994,0.68029
random_3,5,100,0.60617,0.31422
random_3,5,200,0.82373,0.52383
random_3,5,300,1.07154,0.55087
random_3,5,400,1.38921,0.70395
random_3,5,500,1.10136,0.61825
random_3,5,600,1.21768,0.68478
random_4,1,0,1.53766,0.76817
random_4,1,100,0.58578,0.32249
random_4,1,200,-0.0,0.0
random_4,1,300,1.00272,0.51852
random_4,1,400,0.63651,0.44444
random_4,1,500,0.80182,0.46
random_4,1,600,-0.0,0.0
random_4,2,0,1.3988,0.67708
random_4,2,100,0.57134,0.34022
random_4,2,200,0.55665,0.29012
random_4,2,300,0.9836,0.48
random_4,2,400,0.81695,0.46444
random_4,2,500,0.93811,0.49745
random_4,2,600,0.16487,0.06296
random_4,3,0,1.46379,0.67408
random_4,3,100,0.46419,0.26654
random_4,3,200,0.61195,0.2872
random_4,3,300,1.08776,0.53979
random_4,3,400,0.75549,0.42036
random_4,3,500,0.94582,0.50156
random_4,3,600,0.55644,0.27523
random_4,4,0,1.47161,0.67161
random_4,4,100,0.51952,0.29102
random_4,4,200,0.57981,0.2668
random_4,4,300,1.21052,0.58062
random_4,4,400,0.85004,0.46804
random_4,4,500,0.93105,0.50805
random_4,4,600,0.64609,0.33018
random_4,5,0,1.49994,0.68029
random_4,5,100,0.69222,0.36348
random_4,5,200,0.59726,0.27827
random_4,5,300,1.08551,0.51052
random_4,5,400,0.84491,0.48161
random_4,5,500,0.94387,0.51035
random_4,5,600,0.61471,0.30481
random_5,1,0,1.53766,0.76817
random_5,1,100,0.38051,0.17687
random_5,1,200,0.63651,0.44444
random_5,1,300,0.23782,0.09862
random_5,1,400,0.98813,0.53241
random_5,1,500,1.24334,0.63296
random_5,1,600,0.72691,0.46022
random_5,2,0,1.3988,0.67708
random_5,2,100,0.49272,0.22736
random_5,2,200,0.96175,0.54535
random_5,2,300,0.42105,0.19988
random_5,2,400,1.02233,0.57234
random_5,2,500,1.42723,0.69327
random_5,2,600,0.83389,0.5375
random_5,3,0,1.46379,0.67408
random_5,3,100,0.544,0.27374
random_5,3,200,1.00376,0.55263
random_5,3,300,0.48192,0.21719
random_5,3,400,0.96064,0.55078
random_5,3,500,1.454,0.68585
random_5,3,600,0.86612,0.54085
random_5,4,0,1.47161,0.67161
random_5,4,100,0.52081,0.26082
random_5,4,200,0.9487,0.5129
random_5,4,300,0.57192,0.27827
random_5,4,400,0.93143,0.52053
random_5,4,500,1.45074,0.69346
random_5,4,600,0.92306,0.552
random_5,5,0,1.49994,0.68029
random_5,5,100,0.52816,0.2641
random_5,5,200,1.01386,0.53137
random_5,5,300,0.70222,0.33589
random_5,5,400,0.937,0.52803
random_5,5,500,1.4715,0.70261
random_5,5,600,0.95133,0.55937
random_6,1,0,1.53766,0.76817
random_6,1,100,0.7114,0.38905
random_6,1,200,1.12086,0.63455
random_6,1,300,0.67301,0.48
random_6,1,400,0.97187,0.51843
random_6,1,500,1.02571,0.59568
random_6,1,600,1.27916,0.67888
random_6,2,0,1.3988,0.67708
random_6,2,100,0.5175,0.25577
random_6,2,200,1.00884,0.55899
random_6,2,300,0.734,0.49408
random_6,2,400,1.05923,0.58966
random_6,2,500,1.08231,0.60621
random_6,2,600,1.36957,0.70231
random_6,3,0,1.46379,0.67408
random_6,3,100,0.5321,0.25643
random_6,3,200,1.00361,0.56262
random_6,3,300,0.72906,0.44419
random_6,3,400,1.0826,0.57309
random_6,3,500,1.11859,0.603
random_6,3,600,1.36165,0.69924
random_6,4,0,1.47161,0.67161
random_6,4,100,0.57905,0.28951
random_6,4,200,0.98133,0.54861
random_6,4,300,0.73857,0.41726
random_6,4,400,1.06986,0.56228
random_6,4,500,1.10101,0.59494
random_6,4,600,1.31601,0.68898
random_6,5,0,1.49994,0.68029
random_6,5,100,0.58183,0.29326
random_6,5,200,0.97778,0.53777
random_6,5,300,0.7067,0.37896
random_6,5,400,1.09245,0.57604
random_6,5,500,1.12487,0.6004
random_6,5,600,1.29295,0.67801
random_7,1,0,1.53766,0.76817
random_7,1,100,0.94477,0.53061
random_7,1,200,0.40946,0.19391
random_7,1,300,-0.0,0.0
random_7,1,400,0.96822,0.55359
random_7,1,500,0.78748,0.52244
random_7,1,600,0.90472,0.54729
random_7,2,0,1.3988,0.67708
random_7,2,100,0.77658,0.40197
random_7,2,200,0.52536,0.24792
random_7,2,300,0.13269,0.05709
random_7,2,400,0.81188,0.44999
random_7,2,500,0.83573,0.53112
random_7,2,600,0.8337,0.5013
random_7,3,0,1.46379,0.67408
random_7,3,100,0.69173,0.34955
random_7,3,200,0.62208,0.30839
random_7,3,300,0.15408,0.06888
random_7,3,400,0.81487,0.43075
random_7,3,500,0.93601,0.56156
random_7,3,600,1.01247,0.57178
random_7,4,0,1.47161,0.67161
random_7,4,100,0.7109,0.3644
random_7,4,200,0.58713,0.29262
random_7,4,300,0.29856,0.11461
random_7,4,400,0.94893,0.47909
random_7,4,500,0.96948,0.56839
random_7,4,600,0.9692,0.5407
random_7,5,0,1.49994,0.68029
random_7,5,100,0.66605,0.33796
random_7,5,200,0.52048,0.26034
random_7,5,300,0.23692,0.08662
random_7,5,400,1.04509,0.52009
random_7,5,500,0.99146,0.57567
random_7,5,600,0.96713,0.53717
random_8,1,0,1.53766,0.76817
random_8,1,100,0.71907,0.35434
random_8,1,200,0.37953,0.17898
random_8,1,300,0.89212,0.52041
random_8,1,400,0.78698,0.44558
random_8,1,500,0.83152,0.52071
random_8,1,600,0.74705,0.4835
random_8,2,0,1.3988,0.67708
random_8,2,100,0.89749,0.46306
random_8,2,200,0.70098,0.31228
random_8,2,300,1.00903,0.5378
random_8,2,400,0.81687,0.45924
random_8,2,500,0.82619,0.53132
random_8,2,600,0.86853,0.51465
random_8,3,0,1.46379,0.67408
random_8,3,100,0.82358,0.42288
random_8,3,200,0.7141,0.31929
random_8,3,300,1.20841,0.61778
random_8,3,400,0.77679,0.4425
random_8,3,500,0.91316,0.55048
random_8,3,600,0.89762,0.52859
random_8,4,0,1.47161,0.67161
random_8,4,100,0.86278,0.44932
random_8,4,200,0.77861,0.35279
random_8,4,300,1.1288,0.56857
random_8,4,400,0.84959,0.46197
random_8,4,500,0.91605,0.55726
random_8,4,600,0.95737,0.54709
random_8,5,0,1.49994,0.68029
random_8,5,100,0.91803,0.47762
random_8,5,200,0.80281,0.37085
random_8,5,300,1.14351,0.57238
random_8,5,400,0.89502,0.47334
random_8,5,500,0.90265,0.55316
random_8,5,600,1.00615,0.57204
random_9,1,0,1.53766,0.76817
random_9,1,100,0.24493,0.12444
random_9,1,200,0.43616,0.26593
random_9,1,300,0.94081,0.55594
random_9,1,400,0.80374,0.45675
random_9,1,500,0.48258,0.30469
random_9,1,600,0.77119,0.43285
random_9,2,0,1.3988,0.67708
random_9,2,100,0.42585,0.2037
random_9,2,200,0.62006,0.33633
random_9,2,300,1.02548,0.56212
random_9,2,400,0.72052,0.39872
random_9,2,500,0.72837,0.46967
random_9,2,600,0.8065,0.4167
random_9,3,0,1.46379,0.67408
random_9,3,100,0.53702,0.2423
random_9,3,200,0.56542,0.30033
random_9,3,300,1.10856,0.58604
random_9,3,400,0.7615,0.38077
random_9,3,500,0.68898,0.43271
random_9,3,600,0.79235,0.41384
random_9,4,0,1.47161,0.67161
random_9,4,100,0.52946,0.2376
random_9,4,200,0.60894,0.3206
random_9,4,300,1.03866,0.56254
random_9,4,400,0.89548,0.44858
random_9,4,500,0.71673,0.45163
random_9,4,600,0.79102,0.412
random_9,5,0,1.49994,0.68029
random_9,5,100,0.55984,0.2537
random_9,5,200,0.61408,0.33938
random_9,5,300,1.03194,0.55423
random_9,5,400,0.94488,0.48297
random_9,5,500,0.74587,0.47417
random_9,5,600,0.75689,0.39439
